reporting_year,reporting_month,organization,action_as_per_source,enforcement_type,proactive_flag,topic,value,units,date,year,month,quarter,month_sin,month_cos,platform_avg_enforcement,topic_avg_enforcement,log_value,organization_encoded,action_as_per_source_encoded,enforcement_type_encoded,proactive_flag_encoded,topic_encoded,units_encoded
2024,6,facebook,Proactive Rate,content actioned,Proactive,violent and graphic content,99.8,value in percentage,2024-06-01,2024,6,2,1.2246467991473532e-16,-1.0,114.48907967032967,278.27434782608697,4.613138355637268,0,15,1,0,39,3
2024,6,facebook,Content Actioned,content actioned,Unknown,violent and graphic content,724.6,value in thousands,2024-06-01,2024,6,2,1.2246467991473532e-16,-1.0,114.48907967032967,278.27434782608697,6.5869988988009265,0,10,1,1,39,4
2024,7,facebook,Proactive Rate,content actioned,Proactive,adult nudity and sexual activity,99.2,value in percentage,2024-07-01,2024,7,3,-0.4999999999999997,-0.8660254037844388,114.48907967032967,191.13304347826087,4.607168188650764,0,15,1,0,1,3
2024,7,facebook,Content Actioned,content actioned,Unknown,adult nudity and sexual activity,2.2,value in millions,2024-07-01,2024,7,3,-0.4999999999999997,-0.8660254037844388,114.48907967032967,191.13304347826087,1.1631508098056809,0,10,1,1,1,1
2024,7,facebook,Proactive Rate,content actioned,Proactive,bullying and harassment,95.6,value in percentage,2024-07-01,2024,7,3,-0.4999999999999997,-0.8660254037844388,114.48907967032967,197.25565217391306,4.570578741218473,0,15,1,0,3,3
2024,7,facebook,Content Actioned,content actioned,Unknown,bullying and harassment,365.1,value in thousands,2024-07-01,2024,7,3,-0.4999999999999997,-0.8660254037844388,114.48907967032967,197.25565217391306,5.902906520126191,0,10,1,1,3,4
2024,7,facebook,Proactive Rate,content actioned,Proactive,child endangerment - nudity and physical abuse,99.7,value in percentage,2024-07-01,2024,7,3,-0.4999999999999997,-0.8660254037844388,114.48907967032967,109.2233644859813,4.612145799724517,0,15,1,0,5,3
2024,7,facebook,Content Actioned,content actioned,Unknown,child endangerment - nudity and physical abuse,92.1,value in thousands,2024-07-01,2024,7,3,-0.4999999999999997,-0.8660254037844388,114.48907967032967,109.2233644859813,4.533674184283021,0,10,1,1,5,4
2024,7,facebook,Proactive Rate,content actioned,Proactive,child endangerment - sexual exploitation,99.2,value in percentage,2024-07-01,2024,7,3,-0.4999999999999997,-0.8660254037844388,114.48907967032967,194.28551401869157,4.607168188650764,0,15,1,0,6,3
2024,7,facebook,Content Actioned,content actioned,Unknown,child endangerment - sexual exploitation,140.5,value in thousands,2024-07-01,2024,7,3,-0.4999999999999997,-0.8660254037844388,114.48907967032967,194.28551401869157,4.952299717083292,0,10,1,1,6,4
2024,7,facebook,Proactive Rate,content actioned,Proactive,dangerous organizations and individuals: organized hate,99.4,value in percentage,2024-07-01,2024,7,3,-0.4999999999999997,-0.8660254037844388,114.48907967032967,55.39217391304348,4.609162207257629,0,15,1,0,11,3
2024,7,facebook,Content Actioned,content actioned,Unknown,dangerous organizations and individuals: organized hate,19.7,value in thousands,2024-07-01,2024,7,3,-0.4999999999999997,-0.8660254037844388,114.48907967032967,55.39217391304348,3.0301337002713233,0,10,1,1,11,4
2024,7,facebook,Proactive Rate,content actioned,Proactive,dangerous organizations and individuals: terrorism,99.6,value in percentage,2024-07-01,2024,7,3,-0.4999999999999997,-0.8660254037844388,114.48907967032967,98.71608695652174,4.611152257665639,0,15,1,0,12,3
2024,7,facebook,Content Actioned,content actioned,Unknown,dangerous organizations and individuals: terrorism,85.6,value in thousands,2024-07-01,2024,7,3,-0.4999999999999997,-0.8660254037844388,114.48907967032967,98.71608695652174,4.461299815568389,0,10,1,1,12,4
2024,7,facebook,Proactive Rate,content actioned,Proactive,hate speech,95.6,value in percentage,2024-07-01,2024,7,3,-0.4999999999999997,-0.8660254037844388,114.48907967032967,362.6427983539094,4.570578741218473,0,15,1,0,14,3
2024,7,facebook,Content Actioned,content actioned,Unknown,hate speech,61.8,value in thousands,2024-07-01,2024,7,3,-0.4999999999999997,-0.8660254037844388,114.48907967032967,362.6427983539094,4.139955073474153,0,10,1,1,14,4
2024,7,facebook,Proactive Rate,content actioned,Proactive,regulated goods: drugs,92.0,value in percentage,2024-07-01,2024,7,3,-0.4999999999999997,-0.8660254037844388,114.48907967032967,68.04292035398231,4.532599493153256,0,15,1,0,27,3
2024,7,facebook,Proactive Rate,content actioned,Proactive,regulated goods: firearms,99.7,value in percentage,2024-07-01,2024,7,3,-0.4999999999999997,-0.8660254037844388,114.48907967032967,65.43859649122807,4.612145799724517,0,15,1,0,28,3
2024,7,facebook,Content Actioned,content actioned,Unknown,regulated goods: firearms,1.8,value in thousands,2024-07-01,2024,7,3,-0.4999999999999997,-0.8660254037844388,114.48907967032967,65.43859649122807,1.0296194171811583,0,10,1,1,28,4
2024,7,facebook,Proactive Rate,content actioned,Proactive,spam,99.4,value in percentage,2024-07-01,2024,7,3,-0.4999999999999997,-0.8660254037844388,114.48907967032967,108699.60666666667,4.609162207257629,0,15,1,0,32,3
2024,7,facebook,Content Actioned,content actioned,Unknown,spam,9.2,value in millions,2024-07-01,2024,7,3,-0.4999999999999997,-0.8660254037844388,114.48907967032967,108699.60666666667,2.322387720290225,0,10,1,1,32,1
2024,7,facebook,Proactive Rate,content actioned,Proactive,suicide and self-injury,99.9,value in percentage,2024-07-01,2024,7,3,-0.4999999999999997,-0.8660254037844388,114.48907967032967,167.38962264150942,4.6141299273595635,0,15,1,0,33,3
2024,7,facebook,Content Actioned,content actioned,Unknown,suicide and self-injury,1.2,value in millions,2024-07-01,2024,7,3,-0.4999999999999997,-0.8660254037844388,114.48907967032967,167.38962264150942,0.7884573603642702,0,10,1,1,33,1
2024,7,facebook,Proactive Rate,content actioned,Proactive,violence and incitement,97.7,value in percentage,2024-07-01,2024,7,3,-0.4999999999999997,-0.8660254037844388,114.48907967032967,125.37943925233645,4.592084946439436,0,15,1,0,38,3
2024,7,facebook,Content Actioned,content actioned,Unknown,violence and incitement,63.8,value in thousands,2024-07-01,2024,7,3,-0.4999999999999997,-0.8660254037844388,114.48907967032967,125.37943925233645,4.1713056033582285,0,10,1,1,38,4
2024,7,facebook,Proactive Rate,content actioned,Proactive,violent and graphic content,99.8,value in percentage,2024-07-01,2024,7,3,-0.4999999999999997,-0.8660254037844388,114.48907967032967,278.27434782608697,4.613138355637268,0,15,1,0,39,3
2024,7,facebook,Content Actioned,content actioned,Unknown,violent and graphic content,715.1,value in thousands,2024-07-01,2024,7,3,-0.4999999999999997,-0.8660254037844388,114.48907967032967,278.27434782608697,6.5738198220128945,0,10,1,1,39,4
2024,8,facebook,Proactive Rate,content actioned,Proactive,adult nudity and sexual activity,98.9,value in percentage,2024-08-01,2024,8,3,-0.8660254037844384,-0.5000000000000004,114.48907967032967,191.13304347826087,4.604169685654508,0,15,1,0,1,3
2024,8,facebook,Content Actioned,content actioned,Unknown,adult nudity and sexual activity,2.1,value in millions,2024-08-01,2024,8,3,-0.8660254037844384,-0.5000000000000004,114.48907967032967,191.13304347826087,1.1314021114911006,0,10,1,1,1,1
2024,8,facebook,Proactive Rate,content actioned,Proactive,bullying and harassment,96.8,value in percentage,2024-08-01,2024,8,3,-0.8660254037844384,-0.5000000000000004,114.48907967032967,197.25565217391306,4.582924577040772,0,15,1,0,3,3
2024,8,facebook,Content Actioned,content actioned,Unknown,bullying and harassment,397.5,value in thousands,2024-08-01,2024,8,3,-0.8660254037844384,-0.5000000000000004,114.48907967032967,197.25565217391306,5.98770749823027,0,10,1,1,3,4
2024,8,facebook,Proactive Rate,content actioned,Proactive,child endangerment - nudity and physical abuse,99.4,value in percentage,2024-08-01,2024,8,3,-0.8660254037844384,-0.5000000000000004,114.48907967032967,109.2233644859813,4.609162207257629,0,15,1,0,5,3
2024,8,facebook,Content Actioned,content actioned,Unknown,child endangerment - nudity and physical abuse,82.9,value in thousands,2024-08-01,2024,8,3,-0.8660254037844384,-0.5000000000000004,114.48907967032967,109.2233644859813,4.429625613473161,0,10,1,1,5,4
2024,8,facebook,Proactive Rate,content actioned,Proactive,child endangerment - sexual exploitation,99.2,value in percentage,2024-08-01,2024,8,3,-0.8660254037844384,-0.5000000000000004,114.48907967032967,194.28551401869157,4.607168188650764,0,15,1,0,6,3
2024,8,facebook,Content Actioned,content actioned,Unknown,child endangerment - sexual exploitation,135.9,value in thousands,2024-08-01,2024,8,3,-0.8660254037844384,-0.5000000000000004,114.48907967032967,194.28551401869157,4.919250732294404,0,10,1,1,6,4
2024,8,facebook,Proactive Rate,content actioned,Proactive,dangerous organizations and individuals: organized hate,99.5,value in percentage,2024-08-01,2024,8,3,-0.8660254037844384,-0.5000000000000004,114.48907967032967,55.39217391304348,4.61015772749913,0,15,1,0,11,3
2024,8,facebook,Content Actioned,content actioned,Unknown,dangerous organizations and individuals: organized hate,23.1,value in thousands,2024-08-01,2024,8,3,-0.8660254037844384,-0.5000000000000004,114.48907967032967,55.39217391304348,3.1822118404966093,0,10,1,1,11,4
2024,8,facebook,Proactive Rate,content actioned,Proactive,dangerous organizations and individuals: terrorism,99.5,value in percentage,2024-08-01,2024,8,3,-0.8660254037844384,-0.5000000000000004,114.48907967032967,98.71608695652174,4.61015772749913,0,15,1,0,12,3
2024,8,facebook,Content Actioned,content actioned,Unknown,dangerous organizations and individuals: terrorism,90.7,value in thousands,2024-08-01,2024,8,3,-0.8660254037844384,-0.5000000000000004,114.48907967032967,98.71608695652174,4.51852237926242,0,10,1,1,12,4
2024,8,facebook,Proactive Rate,content actioned,Proactive,hate speech,95.7,value in percentage,2024-08-01,2024,8,3,-0.8660254037844384,-0.5000000000000004,114.48907967032967,362.6427983539094,4.571613402459248,0,15,1,0,14,3
2024,8,facebook,Content Actioned,content actioned,Unknown,hate speech,87.0,value in thousands,2024-08-01,2024,8,3,-0.8660254037844384,-0.5000000000000004,114.48907967032967,362.6427983539094,4.477336814478207,0,10,1,1,14,4
2024,8,facebook,Proactive Rate,content actioned,Proactive,regulated goods: drugs,94.7,value in percentage,2024-08-01,2024,8,3,-0.8660254037844384,-0.5000000000000004,114.48907967032967,68.04292035398231,4.5612182984589085,0,15,1,0,27,3
2024,8,facebook,Proactive Rate,content actioned,Proactive,regulated goods: firearms,99.2,value in percentage,2024-08-01,2024,8,3,-0.8660254037844384,-0.5000000000000004,114.48907967032967,65.43859649122807,4.607168188650764,0,15,1,0,28,3
2024,8,facebook,Content Actioned,content actioned,Unknown,regulated goods: firearms,2.4,value in thousands,2024-08-01,2024,8,3,-0.8660254037844384,-0.5000000000000004,114.48907967032967,65.43859649122807,1.2237754316221157,0,10,1,1,28,4
2024,8,facebook,Proactive Rate,content actioned,Proactive,spam,99.4,value in percentage,2024-08-01,2024,8,3,-0.8660254037844384,-0.5000000000000004,114.48907967032967,108699.60666666667,4.609162207257629,0,15,1,0,32,3
2024,8,facebook,Content Actioned,content actioned,Unknown,spam,6.5,value in millions,2024-08-01,2024,8,3,-0.8660254037844384,-0.5000000000000004,114.48907967032967,108699.60666666667,2.0149030205422647,0,10,1,1,32,1
2024,8,facebook,Proactive Rate,content actioned,Proactive,suicide and self-injury,99.9,value in percentage,2024-08-01,2024,8,3,-0.8660254037844384,-0.5000000000000004,114.48907967032967,167.38962264150942,4.6141299273595635,0,15,1,0,33,3
2024,8,facebook,Content Actioned,content actioned,Unknown,suicide and self-injury,1.1,value in millions,2024-08-01,2024,8,3,-0.8660254037844384,-0.5000000000000004,114.48907967032967,167.38962264150942,0.7419373447293773,0,10,1,1,33,1
2024,8,facebook,Proactive Rate,content actioned,Proactive,violence and incitement,98.2,value in percentage,2024-08-01,2024,8,3,-0.8660254037844384,-0.5000000000000004,114.48907967032967,125.37943925233645,4.597138014290827,0,15,1,0,38,3
2024,8,facebook,Content Actioned,content actioned,Unknown,violence and incitement,128.3,value in thousands,2024-08-01,2024,8,3,-0.8660254037844384,-0.5000000000000004,114.48907967032967,125.37943925233645,4.8621352857778115,0,10,1,1,38,4
2024,8,facebook,Proactive Rate,content actioned,Proactive,violent and graphic content,99.6,value in percentage,2024-08-01,2024,8,3,-0.8660254037844384,-0.5000000000000004,114.48907967032967,278.27434782608697,4.611152257665639,0,15,1,0,39,3
2024,8,facebook,Content Actioned,content actioned,Unknown,violent and graphic content,814.8,value in thousands,2024-08-01,2024,8,3,-0.8660254037844384,-0.5000000000000004,114.48907967032967,278.27434782608697,6.704169226883458,0,10,1,1,39,4
2024,9,facebook,Proactive Rate,content actioned,Proactive,adult nudity and sexual activity,98.4,value in percentage,2024-09-01,2024,9,3,-1.0,-1.8369701987210297e-16,114.48907967032967,191.13304347826087,4.599152113662528,0,15,1,0,1,3
2024,9,facebook,Content Actioned,content actioned,Unknown,adult nudity and sexual activity,1.9,value in millions,2024-09-01,2024,9,3,-1.0,-1.8369701987210297e-16,114.48907967032967,191.13304347826087,1.0647107369924282,0,10,1,1,1,1
2024,9,facebook,Proactive Rate,content actioned,Proactive,bullying and harassment,95.4,value in percentage,2024-09-01,2024,9,3,-1.0,-1.8369701987210297e-16,114.48907967032967,197.25565217391306,4.5685062016165,0,15,1,0,3,3
2024,9,facebook,Content Actioned,content actioned,Unknown,bullying and harassment,298.1,value in thousands,2024-09-01,2024,9,3,-1.0,-1.8369701987210297e-16,114.48907967032967,197.25565217391306,5.700777965635902,0,10,1,1,3,4
2024,9,facebook,Proactive Rate,content actioned,Proactive,child endangerment - nudity and physical abuse,99.5,value in percentage,2024-09-01,2024,9,3,-1.0,-1.8369701987210297e-16,114.48907967032967,109.2233644859813,4.61015772749913,0,15,1,0,5,3
2024,9,facebook,Content Actioned,content actioned,Unknown,child endangerment - nudity and physical abuse,117.5,value in thousands,2024-09-01,2024,9,3,-1.0,-1.8369701987210297e-16,114.48907967032967,109.2233644859813,4.774912960575186,0,10,1,1,5,4
2024,9,facebook,Proactive Rate,content actioned,Proactive,child endangerment - sexual exploitation,99.6,value in percentage,2024-09-01,2024,9,3,-1.0,-1.8369701987210297e-16,114.48907967032967,194.28551401869157,4.611152257665639,0,15,1,0,6,3
2024,9,facebook,Content Actioned,content actioned,Unknown,child endangerment - sexual exploitation,454.0,value in thousands,2024-09-01,2024,9,3,-1.0,-1.8369701987210297e-16,114.48907967032967,194.28551401869157,6.12029741895095,0,10,1,1,6,4
2024,9,facebook,Proactive Rate,content actioned,Proactive,dangerous organizations and individuals: organized hate,99.5,value in percentage,2024-09-01,2024,9,3,-1.0,-1.8369701987210297e-16,114.48907967032967,55.39217391304348,4.61015772749913,0,15,1,0,11,3
2024,9,facebook,Content Actioned,content actioned,Unknown,dangerous organizations and individuals: organized hate,13.9,value in thousands,2024-09-01,2024,9,3,-1.0,-1.8369701987210297e-16,114.48907967032967,55.39217391304348,2.7013612129514133,0,10,1,1,11,4
2024,9,facebook,Proactive Rate,content actioned,Proactive,dangerous organizations and individuals: terrorism,99.6,value in percentage,2024-09-01,2024,9,3,-1.0,-1.8369701987210297e-16,114.48907967032967,98.71608695652174,4.611152257665639,0,15,1,0,12,3
2024,9,facebook,Content Actioned,content actioned,Unknown,dangerous organizations and individuals: terrorism,111.5,value in thousands,2024-09-01,2024,9,3,-1.0,-1.8369701987210297e-16,114.48907967032967,98.71608695652174,4.722953221644475,0,10,1,1,12,4
2024,9,facebook,Proactive Rate,content actioned,Proactive,hate speech,94.6,value in percentage,2024-09-01,2024,9,3,-1.0,-1.8369701987210297e-16,114.48907967032967,362.6427983539094,4.560172820057356,0,15,1,0,14,3
2024,9,facebook,Content Actioned,content actioned,Unknown,hate speech,55.6,value in thousands,2024-09-01,2024,9,3,-1.0,-1.8369701987210297e-16,114.48907967032967,362.6427983539094,4.036008985209137,0,10,1,1,14,4
2024,9,facebook,Proactive Rate,content actioned,Proactive,regulated goods: drugs,98.6,value in percentage,2024-09-01,2024,9,3,-1.0,-1.8369701987210297e-16,114.48907967032967,68.04292035398231,4.601162164590552,0,15,1,0,27,3
2024,9,facebook,Content Actioned,content actioned,Unknown,regulated goods: drugs,10.2,value in thousands,2024-09-01,2024,9,3,-1.0,-1.8369701987210297e-16,114.48907967032967,68.04292035398231,2.4159137783010487,0,10,1,1,27,4
2024,9,facebook,Proactive Rate,content actioned,Proactive,regulated goods: firearms,99.4,value in percentage,2024-09-01,2024,9,3,-1.0,-1.8369701987210297e-16,114.48907967032967,65.43859649122807,4.609162207257629,0,15,1,0,28,3
2024,9,facebook,Content Actioned,content actioned,Unknown,regulated goods: firearms,5.5,value in thousands,2024-09-01,2024,9,3,-1.0,-1.8369701987210297e-16,114.48907967032967,65.43859649122807,1.8718021769015913,0,10,1,1,28,4
